Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
100.jpg,Diseased,3621.66822101272,5352.504892367906,4571.07421875,5961.311154598826,0.9443043056467764,0.9176866962081643,0.929703899690124,0.9083241910220707,14.202620474559687,20.990215264187867,17.92578125,23.377690802348337,0.4731814699381666,0.5228490023976409,0.5020787141373675,0.5368507670675625,0.7894659515431933,0.7659609798684193,0.7764245837782494,0.7582273547731839,0.8885189652130073,0.8751919674382411,0.8811495808194256,0.8707625134175127,0.6473553833421899,0.4806656305648499,0.5556995758171933,0.4215953405489182
101.jpg,Diseased,3457.63438723092,4911.369863013699,4169.6484375,5612.994129158513,0.9468268940542103,0.9244706753757927,0.9358772116153539,0.913680771858049,13.55935053816047,19.260273972602743,16.3515625,22.01174168297456,0.44423767215228077,0.4863172302020146,0.46617393584385936,0.5025743344426323,0.8059073309137049,0.7859122883457725,0.7959838915292872,0.7768686028751608,0.8977234155984264,0.8865169419395055,0.8921792933762177,0.881401499247171,0.6300846951058479,0.4764356214936615,0.5547089745585897,0.40164071027847037
102.jpg,Diseased,3517.2830540606656,5041.115459882582,4476.4453125,6021.19373776908,0.9459095891787798,0.9224753873853139,0.9311591469181558,0.907403288872619,13.793266878669277,19.76908023483366,17.5546875,23.612524461839527,0.4663545439977537,0.5113915677448482,0.49585384740784066,0.534244457605904,0.792984703531129,0.7720804841314404,0.7797703023673662,0.7595723180452146,0.8904968857503821,0.8786811049131763,0.883046036380531,0.8715344617656922,0.6529273551651139,0.5043232656804435,0.5590646453912137,0.4079553082261168
103.jpg,Diseased,3526.230354085127,4840.508806262232,4233.3984375,5728.767123287671,0.9457719934474651,0.9255604095859775,0.9348968345354166,0.9119003610357754,13.828354329745597,18.982387475538165,16.6015625,22.46575342465753,0.45585158654794355,0.4946617561896364,0.47774600457034794,0.515711136717742,0.799374079249673,0.7812292131685316,0.7895296740211096,0.7697893166001439,0.8940772221959762,0.8838717175973737,0.8885548233064235,0.8773763825178701,0.6368714196796915,0.503302844306416,0.5648254264823754,0.4121563559420263
104.jpg,Diseased,4634.701412671233,6449.3542074363995,5383.88671875,7263.757338551859,0.9287254111790479,0.9008188385040385,0.9172040919209239,0.8882945692714936,18.175299657534246,25.291585127201568,21.11328125,28.4853228962818,0.5552448625500598,0.603770078726637,0.5768730522689264,0.6212193380425819,0.7444391520838953,0.7206348219270342,0.7343655641901178,0.7107516417831433,0.8628088734383156,0.8489021274134223,0.8569513196151329,0.8430608766768526,0.6236076384175201,0.4780399689127554,0.5635192448703218,0.41212858151455184
105.jpg,Diseased,4609.847801492172,6398.454011741684,5243.437500000001,7150.978473581214,0.9291076215438105,0.9016016053310725,0.9193639851751607,0.8900289349862944,18.077834515655578,25.091976516634052,20.562500000000004,28.043052837573384,0.544364427742873,0.5916166960266852,0.5626647703600467,0.6075318989521117,0.7511136389840207,0.7276278823871561,0.7425282682413691,0.718466499305266,0.8666681250536566,0.8530110681504409,0.861700799721904,0.847624031812021,0.6126437398980105,0.46421256699666624,0.5601688495379211,0.401198415618642
106.jpg,Diseased,4125.6994557240705,5786.653620352251,4894.8046875,6647.964774951077,0.9365530794493884,0.9110101556246386,0.9247254223310676,0.8977645130416898,16.1792135518591,22.692759295499023,19.1953125,26.07045009784736,0.5276232074367753,0.5750276201198563,0.5510117951521191,0.5948687165611412,0.7588262286586083,0.7365444361047765,0.748322973665665,0.7258315701188028,0.8711063245428816,0.8582216707266116,0.8650566303229316,0.8519574931408274,0.6509085615212472,0.5120662071335064,0.5865509149597758,0.43943998028911463
107.jpg,Diseased,4092.8926889677105,5884.461839530333,4834.042968750001,6575.107632093933,0.9370575971308752,0.9095060154472007,0.925659844235383,0.8988849439901896,16.050559564579256,23.07632093933464,18.957031250000004,25.78473581213307,0.5282629284419743,0.5792293551976189,0.5510235756042123,0.5951674085187433,0.7582066971978658,0.7342468649287891,0.7480557641686042,0.7256607860397885,0.8707506515632738,0.8568820601044167,0.8649021702878333,0.8518572568451762,0.655693063149405,0.5066951686047619,0.594050808805005,0.44879711173137243
108.jpg,Diseased,2122.4983946917814,3383.365949119374,2947.44140625,3689.7651663405086,0.9673592348492637,0.9479690285559719,0.9546728784447759,0.94325707922461,8.32352311643836,13.268101761252446,11.55859375,14.469667318982387,0.32079373967495217,0.36209244690046516,0.3490378289931042,0.370238756474933,0.8689481792854401,0.8508311228634158,0.8570665629796457,0.8466316539015387,0.9321738997018958,0.922405075258921,0.9257788952982486,0.920125890246296,0.6718679361473924,0.4788714640533427,0.5451764576581368,0.4316778178776424
109.jpg,Diseased,1875.950571795499,3041.037181996086,2584.86328125,3320.489236790607,0.9711507616677099,0.9532335191770048,0.9602487730869191,0.9489359758128963,7.356668909001956,11.925636007827789,10.13671875,13.021526418786692,0.3020274099102452,0.3421229492307749,0.32766723049774304,0.3500091074999585,0.8776681492807917,0.8607550235441942,0.8673386413269162,0.8568778578585261,0.9368394469068816,0.927768841654102,0.9313101746072122,0.9256769727386147,0.6941118248679985,0.505971309302925,0.5792999025188224,0.4605732018545558
